name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
Germany,DE,DE,2026-04-18 01:07:37,2020-10-21,2020-10-22,233.8686,871.0,26.85,22.44,85.6,63.1,247.1807,3849.68,6620.81,-,-,-,E,-0.03,94.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-22,2020-10-23,233.8803,871.0,26.85,41.92,30.3,-11.7,247.1807,3849.68,6620.81,-,-,-,E,0.0,94.62,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-23,2020-10-24,233.7815,871.0,26.84,27.14,126.0,98.8,247.1807,3849.68,6620.81,-,-,-,E,-0.04,94.58,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-24,2020-10-25,233.9692,871.0,26.86,264.33,62.0,-202.3,247.1807,3970.99,6824.1,-,-,-,E,0.08,94.66,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-25,2020-10-26,234.229,871.0,26.89,261.65,9.3,-252.3,247.1807,3849.68,6620.81,-,-,-,E,0.11,94.76,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-26,2020-10-27,233.9526,871.0,26.86,35.79,326.4,290.6,247.1807,3849.68,6620.81,-,-,-,E,-0.11,94.65,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-27,2020-10-28,233.3764,871.0,26.79,9.21,584.7,575.5,247.1807,3849.68,6620.81,-,-,-,E,-0.23,94.42,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-28,2020-10-29,233.0162,871.0,26.75,14.15,369.4,355.3,247.1807,3849.68,6620.81,-,-,-,E,-0.15,94.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-29,2020-10-30,232.75,871.0,26.72,26.48,293.6,267.1,247.1807,3849.68,6620.81,-,-,-,E,-0.11,94.16,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-30,2020-10-31,232.719,871.0,26.72,90.9,111.2,20.3,247.1807,3849.68,6620.81,-,-,-,E,-0.01,94.15,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-10-31,2020-11-01,233.0688,871.0,26.76,380.97,20.9,-360.0,247.1807,3849.68,6620.81,-,-,-,E,0.14,94.29,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-01,2020-11-02,233.4985,871.0,26.81,477.76,53.1,-424.7,247.1807,3849.68,6620.81,-,-,-,E,0.17,94.46,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-02,2020-11-03,233.9608,871.0,26.86,499.02,41.1,-457.9,247.2307,3849.68,6620.81,-,-,-,E,0.19,94.63,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-03,2020-11-04,234.0277,871.0,26.87,120.95,58.5,-62.4,247.2307,3849.68,6620.81,-,-,-,E,0.03,94.66,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-04,2020-11-05,233.5944,871.0,26.82,9.05,444.8,435.7,247.2307,3849.68,6620.81,-,-,-,E,-0.18,94.48,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-05,2020-11-06,233.0581,871.0,26.76,30.61,565.9,535.3,247.2307,3849.68,6620.81,-,-,-,E,-0.22,94.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-06,2020-11-07,232.7883,871.0,26.73,105.55,363.8,258.3,247.2307,3849.68,6620.81,-,-,-,E,-0.11,94.16,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-07,2020-11-08,232.7517,871.0,26.72,69.65,106.4,36.7,247.2307,3849.68,6620.81,-,-,-,E,-0.01,94.14,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-08,2020-11-09,232.7404,871.0,26.72,111.42,121.3,9.9,247.2307,3849.68,6620.81,-,-,-,E,-0.0,94.14,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-09,2020-11-10,232.492,871.0,26.69,59.44,425.6,366.1,247.2307,3849.68,6620.81,-,-,-,E,-0.1,94.04,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-10,2020-11-11,231.6056,871.0,26.59,12.13,734.9,722.8,247.2256,3849.63,6620.73,-,-,-,E,-0.36,93.68,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-11,2020-11-12,231.177,871.0,26.54,41.1,467.2,426.1,247.2256,3849.63,6620.73,-,-,-,E,-0.17,93.51,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-12,2020-11-13,230.9148,871.0,26.51,61.02,319.5,258.5,247.2256,3849.63,6620.73,-,-,-,E,-0.11,93.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-13,2020-11-14,230.66,871.0,26.48,37.13,293.4,256.2,247.2256,3849.63,6620.73,-,-,-,E,-0.1,93.3,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-14,2020-11-15,230.7617,871.0,26.49,238.92,136.5,-102.4,247.2256,3849.63,6620.73,-,-,-,E,0.04,93.34,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-15,2020-11-16,230.9456,871.0,26.51,284.61,107.1,-177.6,247.2256,3849.63,6620.73,-,-,-,E,0.07,93.41,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-16,2020-11-17,230.8335,871.0,26.5,141.26,262.8,121.5,247.2256,3849.63,6620.73,-,-,-,E,-0.05,93.37,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-17,2020-11-18,230.5819,871.0,26.47,76.53,330.4,253.9,247.2256,3849.63,6620.73,-,-,-,E,-0.1,93.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-18,2020-11-19,230.5165,871.0,26.47,146.65,198.4,51.7,247.2256,3849.63,6620.73,-,-,-,E,-0.03,93.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-19,2020-11-20,230.4248,871.0,26.46,86.01,200.4,114.3,247.2256,3849.63,6620.73,-,-,-,E,-0.04,93.2,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-20,2020-11-21,229.7259,871.0,26.37,7.21,705.7,698.5,247.2256,3849.63,6620.73,-,-,-,E,-0.28,92.92,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-21,2020-11-22,229.3925,871.0,26.34,21.36,347.2,325.8,247.2256,3849.63,6620.73,-,-,-,E,-0.13,92.79,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-22,2020-11-23,229.0529,871.0,26.3,18.08,353.3,335.2,247.2256,3849.63,6620.73,-,-,-,E,-0.14,92.65,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-23,2020-11-24,228.3899,871.0,26.22,17.69,671.6,654.0,247.2256,3849.63,6620.73,-,-,-,E,-0.27,92.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-24,2020-11-25,227.5437,871.0,26.12,17.76,846.6,828.9,247.2256,3849.63,6620.73,-,-,-,E,-0.34,92.04,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-25,2020-11-26,226.2254,871.0,25.97,12.39,1317.3,1304.9,247.2256,3849.63,6620.73,-,-,-,E,-0.53,91.51,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-26,2020-11-27,224.6665,871.0,25.79,13.39,1558.1,1544.8,247.2256,3849.63,6620.73,-,-,-,E,-0.63,90.88,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-27,2020-11-28,223.2109,871.0,25.63,16.7,1461.8,1445.1,247.2256,3849.63,6620.73,-,-,-,E,-0.59,90.29,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-28,2020-11-29,222.0519,871.0,25.49,17.62,1163.9,1146.3,247.2256,3849.63,6620.73,-,-,-,E,-0.47,89.82,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-29,2020-11-30,220.6306,871.0,25.33,35.22,1441.7,1406.5,247.2256,3849.63,6620.73,-,-,-,E,-0.57,89.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-11-30,2020-12-01,218.8359,871.0,25.12,24.14,1799.6,1775.4,247.2256,3849.63,6620.73,-,-,-,E,-0.73,88.52,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-01,2020-12-02,216.7973,871.0,24.89,32.54,2004.8,1972.3,247.2256,3849.63,6620.73,-,-,-,E,-0.82,87.69,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-02,2020-12-03,214.5661,871.0,24.63,28.77,2297.1,2268.4,247.2256,3849.63,6620.73,-,-,-,E,-0.9,86.79,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-03,2020-12-04,212.6524,871.0,24.41,27.81,1868.2,1840.4,247.2256,3849.63,6620.73,-,-,-,E,-0.77,86.02,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-04,2020-12-05,211.0779,871.0,24.23,30.71,1591.4,1560.7,247.2256,3849.63,6620.73,-,-,-,E,-0.64,85.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-05,2020-12-06,209.6816,871.0,24.07,16.65,1381.4,1364.7,247.2256,3849.63,6620.73,-,-,-,E,-0.56,84.81,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-06,2020-12-07,208.4835,871.0,23.94,28.61,1216.0,1187.3,247.2256,3849.63,6620.73,-,-,-,E,-0.48,84.33,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-07,2020-12-08,206.7163,871.0,23.73,26.88,1779.6,1752.7,247.2256,3849.63,6620.73,-,-,-,E,-0.71,83.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-08,2020-12-09,205.3118,871.0,23.57,36.71,1445.0,1408.3,247.2256,3849.63,6620.73,-,-,-,E,-0.57,83.05,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-09,2020-12-10,203.3221,871.0,23.34,32.29,1987.9,1955.7,247.2256,3849.63,6620.73,-,-,-,E,-0.8,82.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-10,2020-12-11,201.2355,871.0,23.1,17.17,2079.1,2061.9,247.2256,3849.63,6620.73,-,-,-,E,-0.84,81.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-11,2020-12-12,199.5062,871.0,22.91,35.49,1751.2,1715.7,247.2256,3849.63,6620.73,-,-,-,E,-0.7,80.7,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-12,2020-12-13,198.3852,871.0,22.78,47.59,1161.1,1113.5,247.2256,3849.63,6620.73,-,-,-,E,-0.45,80.24,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-13,2020-12-14,197.5102,871.0,22.68,101.08,969.6,868.6,247.2256,3849.63,6620.73,-,-,-,E,-0.35,79.89,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-14,2020-12-15,196.4135,871.0,22.55,35.64,1122.9,1087.3,247.2256,3849.63,6620.73,-,-,-,E,-0.44,79.45,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-15,2020-12-16,194.9683,871.0,22.38,57.98,1090.2,1032.2,246.0793,3849.63,6620.73,-,-,-,E,-0.59,79.23,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-16,2020-12-17,194.0348,871.0,22.28,24.56,956.4,931.8,246.0793,3849.63,6620.73,-,-,-,E,-0.38,78.85,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-17,2020-12-18,193.2377,871.0,22.19,29.18,814.8,785.6,246.0793,3849.63,6620.73,-,-,-,E,-0.32,78.53,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-18,2020-12-19,192.3888,871.0,22.09,25.19,863.8,838.7,246.0793,3849.63,6620.73,-,-,-,E,-0.34,78.18,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-19,2020-12-20,191.9178,871.0,22.03,52.43,520.2,467.8,246.0793,3849.63,6620.73,-,-,-,E,-0.19,77.99,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-20,2020-12-21,191.3584,871.0,21.97,45.09,599.3,554.2,246.0793,3849.63,6620.73,-,-,-,E,-0.23,77.76,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-21,2020-12-22,190.4157,871.0,21.86,29.25,966.4,937.2,246.0793,3849.63,6620.73,-,-,-,E,-0.38,77.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-22,2020-12-23,190.0139,871.0,21.82,92.72,494.5,401.8,246.0793,3849.63,6620.73,-,-,-,E,-0.16,77.22,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-23,2020-12-24,189.5659,871.0,21.76,94.37,541.7,447.3,246.0793,3849.63,6620.73,-,-,-,E,-0.18,77.03,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-24,2020-12-25,189.1294,871.0,21.71,64.68,501.0,436.3,246.0793,3849.63,6620.73,-,-,-,E,-0.18,76.86,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-25,2020-12-26,188.4902,871.0,21.64,44.11,681.0,636.9,246.0793,3849.63,6620.73,-,-,-,E,-0.26,76.6,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-26,2020-12-27,187.6848,871.0,21.55,45.98,844.5,798.6,246.0793,3849.63,6620.73,-,-,-,E,-0.33,76.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-27,2020-12-28,186.7922,871.0,21.45,43.23,926.8,883.6,246.0793,3849.63,6620.73,-,-,-,E,-0.36,75.91,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-28,2020-12-29,185.5187,871.0,21.3,33.23,1296.4,1263.2,246.0793,3849.63,6620.73,-,-,-,E,-0.52,75.39,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-29,2020-12-30,184.1528,871.0,21.14,44.03,1424.3,1380.3,246.0793,3849.63,6620.73,-,-,-,E,-0.56,74.83,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-30,2020-12-31,182.629,871.0,20.97,40.64,1547.9,1507.3,246.0793,3849.63,6620.73,-,-,-,E,-0.62,74.22,[]
Germany,DE,DE,2026-04-18 01:07:37,2020-12-31,2021-01-01,181.3394,871.0,20.82,134.84,1421.8,1287.0,246.0793,3849.63,6620.73,-,-,-,E,-0.52,73.69,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-01,2021-01-02,180.1683,905.0,19.91,90.61,1241.0,1150.4,246.0793,3849.63,6620.73,-,-,-,E,0.0,73.22,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-02,2021-01-03,178.8388,905.0,19.76,55.74,1384.5,1328.7,246.0793,3849.63,6620.73,-,-,-,E,-0.54,72.68,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-03,2021-01-04,177.3155,905.0,19.59,25.92,1517.8,1491.9,246.0793,3849.63,6620.73,-,-,-,E,-0.62,72.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-04,2021-01-05,175.0347,905.0,19.34,18.05,2276.7,2258.6,246.0793,3849.63,6620.73,-,-,-,E,-0.93,71.13,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-05,2021-01-06,172.4964,905.0,19.06,29.25,2506.9,2477.7,246.0793,3849.63,6620.73,-,-,-,E,-1.03,70.1,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-06,2021-01-07,170.0767,905.0,18.79,45.18,2474.9,2429.7,246.0793,3849.63,6620.73,-,-,-,E,-0.98,69.11,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-07,2021-01-08,167.1719,905.0,18.47,21.64,2858.0,2836.3,246.0793,3849.63,6620.73,-,-,-,E,-1.18,67.93,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-08,2021-01-09,164.2183,905.0,18.15,27.26,2947.9,2920.6,246.0793,3849.63,6620.73,-,-,-,E,-1.2,66.73,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-09,2021-01-10,161.5175,905.0,17.85,29.44,2730.0,2700.6,246.0793,3849.63,6620.73,-,-,-,E,-1.1,65.64,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-10,2021-01-11,158.9121,905.0,17.56,62.01,2627.1,2565.1,246.0793,3849.63,6620.73,-,-,-,E,-1.06,64.58,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-11,2021-01-12,155.9471,905.0,17.23,38.09,3006.3,2968.2,246.0793,3849.63,6620.73,-,-,-,E,-1.2,63.37,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-12,2021-01-13,152.972,905.0,16.9,20.83,2942.2,2921.4,246.0793,3849.63,6620.73,-,-,-,E,-1.21,62.16,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-13,2021-01-14,150.0356,905.0,16.58,44.29,2949.2,2904.9,246.0793,3849.63,6620.73,-,-,-,E,-1.19,60.97,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-14,2021-01-15,146.8749,905.0,16.23,19.98,3176.4,3156.4,246.0793,3849.63,6620.73,-,-,-,E,-1.28,59.69,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-15,2021-01-16,143.3663,905.0,15.84,37.2,3484.9,3447.7,246.0793,3896.43,6620.73,-,-,-,E,-1.43,58.26,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-16,2021-01-17,140.485,905.0,15.52,28.43,2908.3,2879.9,246.0793,3896.43,6620.73,-,-,-,E,-1.17,57.09,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-17,2021-01-18,137.9366,905.0,15.24,55.07,2529.3,2474.2,246.0793,3896.43,6620.73,-,-,-,E,-1.04,56.05,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-18,2021-01-19,135.0099,905.0,14.92,18.92,2942.6,2923.7,246.0793,3896.43,6620.73,-,-,-,E,-1.19,54.86,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-19,2021-01-20,132.6694,905.0,14.66,52.42,2347.8,2295.4,246.0793,3896.43,6620.73,-,-,-,E,-0.95,53.91,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-20,2021-01-21,130.9289,905.0,14.47,77.4,1772.4,1695.0,246.0793,3896.43,6620.73,-,-,-,E,-0.71,53.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-21,2021-01-22,129.7545,905.0,14.34,305.97,1461.4,1155.4,246.0793,3896.43,6620.73,-,-,-,E,-0.48,52.73,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-22,2021-01-23,128.1968,905.0,14.17,72.88,1827.0,1754.1,246.0793,3896.43,6620.73,-,-,-,E,-0.63,52.1,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-23,2021-01-24,126.5035,905.0,13.98,68.19,1731.4,1663.2,246.0793,3896.43,6620.73,-,-,-,E,-0.69,51.41,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-24,2021-01-25,124.8346,905.0,13.79,94.88,1926.9,1832.1,246.0793,3896.43,6620.73,-,-,-,E,-0.68,50.73,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-25,2021-01-26,122.1447,905.0,13.5,27.86,2850.7,2822.9,246.0793,3896.43,6622.73,-,-,-,E,-1.09,49.64,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-26,2021-01-27,119.6258,905.0,13.22,57.84,2571.6,2513.8,246.0793,3896.43,6622.73,-,-,-,E,-1.02,48.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-27,2021-01-28,117.212,905.0,12.95,27.04,2411.0,2384.0,245.9713,3897.01,6625.61,-,-,-,E,-0.98,47.65,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-28,2021-01-29,115.4692,905.0,12.76,105.55,1936.0,1830.5,245.9713,3897.01,6625.61,-,-,-,E,-0.71,46.94,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-29,2021-01-30,113.9925,905.0,12.6,119.16,1547.5,1428.4,245.9713,3897.01,6625.61,-,-,-,E,-0.6,46.34,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-30,2021-01-31,112.35,905.0,12.41,54.83,1679.0,1624.2,245.9713,3897.01,6625.61,-,-,-,E,-0.67,45.68,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-01-31,2021-02-01,110.39,905.0,12.2,49.88,1982.6,1932.7,245.9713,3897.01,6625.61,-,-,-,E,-0.8,44.88,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-01,2021-02-02,108.3682,905.0,11.97,213.03,2232.9,2019.9,245.9713,3897.01,6625.61,-,-,-,E,-0.82,44.06,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-02,2021-02-03,106.8611,905.0,11.81,42.46,1509.8,1467.3,245.9713,3897.01,6625.61,-,-,-,E,-0.61,43.44,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-03,2021-02-04,105.9959,905.0,11.71,110.77,927.0,816.3,245.9713,3897.01,6625.61,-,-,-,E,-0.35,43.09,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-04,2021-02-05,104.8438,905.0,11.58,78.34,1211.8,1133.4,245.9713,3897.01,6625.61,-,-,-,E,-0.47,42.62,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-05,2021-02-06,103.7598,905.0,11.47,111.29,1176.2,1064.9,245.9713,3897.01,6625.61,-,-,-,E,-0.44,42.18,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-06,2021-02-07,102.8083,905.0,11.36,96.14,1003.7,907.5,245.9713,3897.01,6625.61,-,-,-,E,-0.39,41.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-07,2021-02-08,101.3705,905.0,11.2,90.82,1530.2,1439.4,245.9713,3897.01,6625.61,-,-,-,E,-0.58,41.21,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-08,2021-02-09,98.9178,905.0,10.93,51.72,2484.2,2432.5,245.9713,3897.01,6625.61,-,-,-,E,-1.0,40.22,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-09,2021-02-10,96.0047,905.0,10.61,43.82,2925.8,2882.0,245.9713,3897.01,6625.61,-,-,-,E,-1.18,39.03,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-10,2021-02-11,92.916,905.0,10.27,30.2,3077.1,3046.9,245.9713,3876.61,6625.61,-,-,-,E,-1.26,37.78,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-11,2021-02-12,90.2347,905.0,9.97,42.85,2711.6,2668.7,245.9713,3876.61,6625.61,-,-,-,E,-1.09,36.69,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-12,2021-02-13,87.4866,905.0,9.67,28.92,2747.5,2718.6,245.9713,3876.61,6625.61,-,-,-,E,-1.12,35.57,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-13,2021-02-14,85.1232,905.0,9.41,17.92,2358.7,2340.8,245.9713,3876.61,6625.61,-,-,-,E,-0.96,34.61,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-14,2021-02-15,83.0428,905.0,9.18,24.92,2045.2,2020.3,245.9713,3876.61,6625.61,-,-,-,E,-0.85,33.76,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-15,2021-02-16,80.6735,905.0,8.91,27.94,2366.9,2338.9,245.9713,3876.61,6625.61,-,-,-,E,-0.96,32.8,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-16,2021-02-17,79.6743,905.0,8.8,38.89,958.9,920.0,245.9713,3876.61,6625.61,-,-,-,E,-0.41,32.39,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-17,2021-02-18,79.1586,905.0,8.75,123.89,588.5,464.6,245.943,3876.61,6625.61,-,-,-,E,-0.21,32.19,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-18,2021-02-19,78.6822,905.0,8.69,65.19,512.1,446.9,245.9289,3876.61,6625.61,-,-,-,E,-0.19,31.99,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-19,2021-02-20,78.2424,905.0,8.65,49.69,453.7,404.0,245.9289,3876.61,6625.61,-,-,-,E,-0.18,31.82,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-20,2021-02-21,78.0571,905.0,8.63,269.35,413.1,143.7,245.9289,3876.61,6625.61,-,-,-,E,-0.08,31.74,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-21,2021-02-22,77.9804,905.0,8.62,317.21,375.0,57.7,245.9289,3876.61,6625.61,-,-,-,E,-0.03,31.71,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-22,2021-02-23,77.4837,905.0,8.56,89.89,587.5,497.6,245.9289,3876.61,6625.61,-,-,-,E,-0.2,31.51,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-23,2021-02-24,77.2315,905.0,8.53,197.27,416.6,219.3,245.9289,3876.61,6625.61,-,-,-,E,-0.1,31.4,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-24,2021-02-25,77.2654,905.0,8.54,401.33,344.7,-56.7,245.9289,3876.61,6625.61,-,-,-,E,0.01,31.42,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-25,2021-02-26,77.107,905.0,8.52,211.47,346.6,135.2,245.9289,3876.61,6625.61,-,-,-,E,-0.06,31.35,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-26,2021-02-27,77.0284,905.0,8.51,244.26,334.9,90.7,245.9289,3876.61,6625.61,-,-,-,E,-0.03,31.32,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-27,2021-02-28,76.9089,905.0,8.5,154.83,251.4,96.6,245.9289,3876.61,6625.61,-,-,-,E,-0.05,31.27,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-02-28,2021-03-01,76.6115,905.0,8.47,58.24,312.5,254.2,245.9289,3876.61,6625.61,-,-,-,E,-0.12,31.15,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-01,2021-03-02,75.7013,905.0,8.36,21.74,907.5,885.8,245.9289,3876.61,6625.61,-,-,-,E,-0.37,30.78,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-02,2021-03-03,74.9833,905.0,8.29,21.45,713.8,692.3,245.9289,3923.41,6625.61,-,-,-,E,-0.29,30.49,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-03,2021-03-04,74.0999,905.0,8.19,15.93,875.8,859.8,245.9289,3923.41,6625.61,-,-,-,E,-0.36,30.13,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-04,2021-03-05,73.3705,905.0,8.11,56.78,761.8,705.0,245.9289,3923.41,6625.61,-,-,-,E,-0.3,29.83,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-05,2021-03-06,72.4158,905.0,8.0,26.16,952.9,926.8,245.9289,3923.41,6625.61,-,-,-,E,-0.39,29.45,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-06,2021-03-07,71.7018,905.0,7.92,24.94,709.8,684.8,245.9289,3923.41,6625.61,-,-,-,E,-0.29,29.16,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-07,2021-03-08,70.9923,905.0,7.84,58.64,740.9,682.2,245.9289,3923.41,6625.61,-,-,-,E,-0.29,28.87,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-08,2021-03-09,69.7962,905.0,7.71,24.81,1192.8,1168.0,245.9289,3923.41,6625.61,-,-,-,E,-0.49,28.38,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-09,2021-03-10,68.6059,905.0,7.58,48.13,1207.2,1159.1,245.9155,3923.41,6625.61,-,-,-,E,-0.48,27.9,[]
Germany,DE,DE,2026-04-18 01:07:37,2021-03-10,2021-03-11,68.0109,905.0,7.52,73.18,639.4,566.3,245.9289,3923.41,6625.61,-,-,-,E,-0.24,27.65,[]
